날짜,측정소명,미세먼지,초미세먼지,오존,이산화질소 NO2 (ppm),일산화탄소 CO (ppm),아황산가스 SO2(ppm),PM10_등급,PM25_등급,위험지역,PM10_점수,PM25_점수,공기질_가중스코어,공기질_위험등급,월,계절
2019-09-22,종로구,5.0,3.0,0.03,0.009,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-22,중구,8.0,4.0,0.034,0.014,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-22,중랑구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-21,강남구,15.0,6.0,0.018,0.021,0.2,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,강동구,12.0,7.0,0.021,0.015,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,강북구,19.0,9.0,0.018,0.016,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,강서구,20.0,10.0,0.013,0.028,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,관악구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-21,광진구,16.0,11.0,0.02,0.016,0.6,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,구로구,12.0,2.0,0.024,0.022,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,금천구,12.0,7.0,0.019,0.021,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,노원구,17.0,11.0,0.013,0.014,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,도봉구,13.0,6.0,0.012,0.019,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,동대문구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-21,동작구,18.0,8.0,0.016,0.024,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,마포구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-21,서대문구,14.0,3.0,0.02,0.015,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,서초구,12.0,5.0,0.019,0.026,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,성동구,14.0,9.0,0.019,0.021,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,성북구,25.0,8.0,0.012,0.024,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,송파구,15.0,6.0,0.018,0.021,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,양천구,19.0,8.0,0.016,0.027,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,영등포구,14.0,9.0,0.018,0.025,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,용산구,10.0,5.0,0.018,0.021,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,은평구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-21,종로구,15.0,9.0,0.012,0.025,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,중구,14.0,8.0,0.014,0.029,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-21,중랑구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-20,강남구,24.0,9.0,,,,,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,강동구,20.0,9.0,0.012,0.022,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,강북구,26.0,11.0,0.023,0.014,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,강서구,31.0,13.0,0.012,0.029,0.4,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-20,관악구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-20,광진구,24.0,13.0,0.015,0.019,0.6,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,구로구,26.0,8.0,0.029,0.018,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,금천구,21.0,10.0,0.013,0.027,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,노원구,26.0,12.0,0.015,0.019,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,도봉구,20.0,9.0,0.015,0.017,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,동대문구,24.0,10.0,0.016,0.023,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,동작구,27.0,11.0,0.012,0.029,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,마포구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-20,서대문구,17.0,5.0,0.017,0.015,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,서초구,21.0,7.0,0.017,0.027,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,성동구,27.0,11.0,0.016,0.022,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,성북구,34.0,9.0,0.014,0.024,0.5,0.003,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-20,송파구,21.0,8.0,0.013,0.024,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,양천구,33.0,11.0,0.013,0.031,0.4,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-20,영등포구,22.0,11.0,0.015,0.028,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,용산구,17.0,8.0,0.017,0.021,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,은평구,22.0,11.0,0.018,0.021,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,종로구,22.0,10.0,0.014,0.023,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,중구,22.0,10.0,0.014,0.029,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-20,중랑구,19.0,9.0,0.016,0.016,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,강남구,30.0,9.0,,,,,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,강동구,28.0,11.0,0.026,0.019,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,강북구,32.0,11.0,0.038,0.01,0.3,0.003,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-19,강서구,33.0,11.0,0.014,0.022,0.4,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-19,관악구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-19,광진구,33.0,14.0,0.026,0.018,0.6,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-19,구로구,25.0,5.0,0.032,0.019,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,금천구,24.0,10.0,0.023,0.023,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,노원구,31.0,12.0,0.021,,0.4,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-19,도봉구,22.0,7.0,0.029,0.009,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,동대문구,23.0,10.0,0.029,0.017,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,동작구,31.0,11.0,0.021,0.022,0.3,0.003,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-19,마포구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-19,서대문구,27.0,7.0,0.027,0.011,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,서초구,27.0,8.0,0.027,0.026,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,성동구,34.0,13.0,0.028,0.02,0.3,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-19,성북구,42.0,9.0,0.027,0.018,0.4,0.003,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-19,송파구,29.0,10.0,0.024,0.023,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,양천구,34.0,10.0,0.023,0.025,0.4,,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-19,영등포구,29.0,12.0,0.026,0.025,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,용산구,22.0,9.0,0.023,0.024,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,은평구,26.0,11.0,0.03,0.017,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,종로구,26.0,11.0,0.022,0.02,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,중구,24.0,9.0,0.027,0.022,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-19,중랑구,22.0,9.0,0.027,0.014,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-18,강남구,35.0,12.0,,,,,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,강동구,30.0,15.0,0.028,0.021,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-18,강북구,33.0,14.0,,,,,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,강서구,36.0,13.0,0.011,0.017,0.4,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,관악구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-18,광진구,38.0,15.0,0.029,0.019,0.6,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,구로구,28.0,7.0,0.037,0.018,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-18,금천구,27.0,11.0,0.026,0.021,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-18,노원구,31.0,14.0,0.032,,0.4,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,도봉구,29.0,9.0,0.034,0.009,0.4,0.005,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-18,동대문구,27.0,12.0,0.03,0.019,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-18,동작구,36.0,14.0,0.026,0.018,0.4,0.003,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,마포구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-18,서대문구,33.0,8.0,0.033,0.009,0.6,0.003,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,서초구,34.0,9.0,0.033,0.021,0.3,0.003,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,성동구,38.0,15.0,0.027,0.025,0.4,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,성북구,46.0,10.0,0.028,0.02,0.5,0.003,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,송파구,27.0,9.0,0.018,0.033,0.5,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-18,양천구,41.0,13.0,0.031,0.021,0.4,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,영등포구,32.0,15.0,0.026,0.027,0.3,0.003,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,용산구,25.0,11.0,0.026,0.024,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-18,은평구,34.0,13.0,0.034,0.015,0.4,0.004,보통,좋음,안전,2,1,1.4,저위험,9,가을
2019-09-18,종로구,29.0,13.0,0.026,0.018,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-18,중구,25.0,12.0,0.036,0.018,,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-18,중랑구,25.0,11.0,0.032,0.014,0.4,0.005,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,강남구,20.0,9.0,,,,,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,강동구,18.0,9.0,0.027,0.021,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,강북구,27.0,13.0,,,,,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,강서구,22.0,11.0,0.024,0.028,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,관악구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-17,광진구,21.0,12.0,0.034,0.019,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,구로구,16.0,3.0,0.045,0.021,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,금천구,17.0,10.0,0.029,0.028,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,노원구,,,0.015,,0.3,0.003,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-17,도봉구,14.0,7.0,0.033,0.013,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,동대문구,14.0,7.0,0.032,0.018,0.3,0.006,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,동작구,24.0,11.0,0.029,0.026,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,마포구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-17,서대문구,18.0,6.0,0.041,0.012,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,서초구,17.0,6.0,0.039,0.026,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,성동구,22.0,10.0,0.041,0.018,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,성북구,28.0,9.0,0.027,0.027,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,송파구,18.0,8.0,0.018,0.029,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,양천구,25.0,10.0,0.037,0.028,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,영등포구,17.0,11.0,0.037,0.026,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,용산구,14.0,7.0,0.036,0.019,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,은평구,20.0,12.0,0.038,0.022,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,종로구,17.0,10.0,0.029,0.023,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,중구,17.0,9.0,0.034,0.029,,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-17,중랑구,13.0,8.0,0.033,0.015,0.3,0.005,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,강남구,12.0,6.0,,,,,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,강동구,15.0,5.0,0.026,0.013,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,강북구,16.0,4.0,0.014,0.009,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,강서구,16.0,8.0,0.022,0.021,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,관악구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-16,광진구,13.0,9.0,0.025,0.014,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,구로구,9.0,1.0,0.028,0.014,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,금천구,12.0,6.0,0.022,0.019,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,노원구,9.0,5.0,0.011,,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,도봉구,12.0,4.0,0.025,0.01,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,동대문구,9.0,5.0,0.022,0.014,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,동작구,16.0,6.0,0.017,0.022,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,마포구,12.0,7.0,0.019,,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,서대문구,13.0,2.0,0.025,0.01,0.6,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,서초구,9.0,4.0,0.028,0.02,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,성동구,15.0,8.0,0.026,0.016,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,성북구,21.0,6.0,0.02,0.02,0.5,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,송파구,10.0,5.0,0.021,0.02,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,양천구,20.0,7.0,0.023,0.023,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,영등포구,14.0,9.0,0.023,0.024,0.2,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,용산구,8.0,4.0,0.025,0.015,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,은평구,16.0,9.0,0.025,0.016,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,종로구,14.0,7.0,0.021,0.018,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,중구,14.0,6.0,0.024,0.022,,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-16,중랑구,9.0,4.0,0.022,0.012,0.7,0.005,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,강남구,14.0,9.0,,,,,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,강동구,12.0,9.0,0.032,0.01,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,강북구,18.0,9.0,0.027,0.007,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,강서구,18.0,12.0,0.028,0.015,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,관악구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-15,광진구,16.0,12.0,0.028,0.01,0.6,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,구로구,,24.0,0.017,0.023,0.4,0.003,매우 나쁨,보통,위험,4,2,2.8,중간위험,9,가을
2019-09-15,금천구,15.0,11.0,0.025,0.013,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,노원구,20.0,14.0,0.017,,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,도봉구,15.0,9.0,0.027,0.006,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,동대문구,16.0,11.0,0.023,0.01,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,동작구,24.0,11.0,0.025,0.014,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,마포구,15.0,12.0,0.025,,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,서대문구,15.0,5.0,0.028,0.005,0.6,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,서초구,12.0,16.0,0.033,0.014,0.3,0.002,좋음,보통,안전,1,2,1.6,저위험,9,가을
2019-09-15,성동구,19.0,14.0,0.022,0.01,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,성북구,22.0,10.0,0.025,0.013,0.6,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,송파구,13.0,8.0,0.028,0.013,0.5,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,양천구,22.0,12.0,0.031,0.016,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,영등포구,18.0,14.0,0.03,0.018,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,용산구,11.0,9.0,0.024,0.01,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,은평구,16.0,12.0,0.027,0.011,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,종로구,14.0,9.0,0.024,0.011,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,중구,14.0,9.0,0.029,0.014,,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-15,중랑구,9.0,7.0,0.025,0.009,0.9,0.005,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,강남구,20.0,11.0,,,,,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,강동구,18.0,12.0,0.023,0.017,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,강북구,27.0,15.0,0.013,0.019,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,강서구,19.0,11.0,0.024,0.02,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,관악구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-14,광진구,22.0,16.0,0.016,0.019,0.6,0.004,좋음,보통,안전,1,2,1.6,저위험,9,가을
2019-09-14,구로구,15.0,10.0,0.032,0.017,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,금천구,15.0,9.0,0.021,0.019,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,노원구,16.0,9.0,0.017,,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,도봉구,17.0,10.0,0.015,0.013,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,동대문구,15.0,12.0,0.016,0.023,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,동작구,23.0,10.0,0.02,0.018,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,마포구,17.0,12.0,0.021,0.013,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,서대문구,20.0,8.0,0.015,0.016,0.7,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,서초구,16.0,12.0,0.022,0.022,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,성동구,20.0,12.0,0.021,0.021,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,성북구,30.0,14.0,0.013,0.024,0.6,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,송파구,16.0,9.0,0.017,0.021,0.4,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,양천구,23.0,11.0,0.021,0.021,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,영등포구,19.0,13.0,0.026,0.022,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,용산구,16.0,11.0,0.014,0.024,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,은평구,20.0,15.0,0.016,0.023,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,종로구,19.0,12.0,0.014,0.024,0.4,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,중구,19.0,12.0,0.013,0.03,,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-14,중랑구,14.0,10.0,0.019,0.014,0.7,0.006,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,강남구,14.0,6.0,,,,,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,강동구,14.0,6.0,0.031,0.013,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,강북구,18.0,6.0,0.026,0.009,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,강서구,16.0,7.0,0.027,0.018,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,관악구,,,,,,,매우 나쁨,매우 나쁨,위험,4,4,4.0,고위험,9,가을
2019-09-13,광진구,15.0,10.0,0.024,0.017,0.5,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,구로구,11.0,3.0,0.029,0.01,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,금천구,12.0,6.0,0.014,0.012,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,노원구,11.0,6.0,0.01,0.013,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,도봉구,9.0,4.0,0.027,0.007,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,동대문구,10.0,5.0,0.027,0.017,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,동작구,24.0,7.0,0.024,0.014,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,마포구,13.0,6.0,0.029,0.007,0.3,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,서대문구,12.0,3.0,0.015,0.006,0.5,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,서초구,12.0,8.0,0.03,0.018,0.2,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,성동구,14.0,7.0,0.032,0.017,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,성북구,22.0,7.0,0.016,0.02,0.6,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,송파구,12.0,6.0,0.025,0.017,0.3,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,양천구,17.0,5.0,0.011,0.017,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,영등포구,15.0,8.0,0.031,0.019,0.2,0.002,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,용산구,11.0,4.0,0.014,0.012,0.3,0.003,좋음,좋음,안전,1,1,1.0,저위험,9,가을
2019-09-13,은평구,17.0,10.0,0.03,0.017,0.4,0.004,좋음,좋음,안전,1,1,1.0,저위험,9,가을
